pct,pollscore,pollster,state,end_date
52.521430294323366,-1.1189104952853053,YouGov,Minnesota,2024-10-13
50.77794514193944,-0.7701314193026667,Emerson,Pennsylvania,2024-10-06
53.656595515511164,-1.1299164983821104,Beacon/Shaw,Florida,2024-10-04
49.91782500143325,-0.9622865915673158,Siena/NYT,Ohio,2024-10-07
51.031845998462906,-1.1322984190307022,Marist,Arizona,2024-10-14
47.88072164069803,-1.0502061799679592,Ipsos,North Carolina,2024-10-10
52.12983224949501,-0.9926390976651696,Ipsos,Florida,2024-10-12
50.26574915113519,-0.9737293260769073,Ipsos,Michigan,2024-10-13
48.949038962512105,-1.2448762191401337,Ipsos,Connecticut,2024-10-09
47.17650177691616,-0.8840086592431441,Marist,Virginia,2024-10-13
52.43611382654899,-0.6732037373018318,Ipsos,Maryland,2024-10-15
48.7077691032401,-0.9642012655681815,Ipsos,North Carolina,2024-10-15
48.123158950217416,-1.0582843336280148,Siena/NYT,Ohio,2024-10-12
47.84125510908417,-0.9976000808352832,Emerson,Nebraska,2024-10-16
54.538900820421546,-1.1150399098058168,Marist,Virginia,2024-10-10
53.267718913782836,-1.0358477063145544,Quinnipiac,New York,2024-10-15
47.70689700086959,-0.9334364459080853,Beacon/Shaw,Nebraska,2024-10-12
55.85029398289609,-0.7482076283582506,SurveyUSA,New Hampshire,2024-10-05
57.56384543788282,-1.1158633633531903,SurveyUSA,Massachusetts,2024-10-12
55.45534712633322,-1.2059003707780436,Emerson,New Hampshire,2024-10-06
47.99391535487895,-0.9980960330626876,Beacon/Shaw,Maryland,2024-10-02
55.3637132426818,-0.7845942229945717,Siena/NYT,Missouri,2024-10-14
54.232867304087605,-0.886378244722178,Quinnipiac,Georgia,2024-10-05
54.23472997526953,-1.131012862744475,Beacon/Shaw,Ohio,2024-10-14
45.79734773020225,-0.8753919823037938,Siena/NYT,Michigan,2024-10-16
49.011247512411934,-0.8248377620684746,Siena/NYT,Missouri,2024-10-12
49.31880475506891,-1.092136458078735,YouGov,Arizona,2024-10-02
52.11400079203914,-1.1368639249855135,Ipsos,New York,2024-10-14
56.584638959330746,-1.030708441059625,YouGov,Indiana,2024-10-10
53.05665246902568,-1.0443025746238148,SurveyUSA,Texas,2024-10-16
51.69051281635134,-1.1346842890407376,Marist,Michigan,2024-10-08
51.40155369062588,-1.0699151651224799,Emerson,Texas,2024-10-05
46.942055903786105,-1.0721472737196514,Emerson,Massachusetts,2024-10-10
49.26857041495253,-1.0804014219963889,Beacon/Shaw,Wisconsin,2024-10-01
45.68168731433372,-0.9858582783576451,Emerson,New York,2024-10-08
46.26975186394979,-0.7862157476101036,SurveyUSA,New Mexico,2024-10-02
54.181860656501314,-1.0857985225661007,Emerson,Indiana,2024-10-03
48.53536205566094,-1.1894030001336622,Marist,Arizona,2024-10-03
55.95296483144585,-0.8857674043506042,Siena/NYT,Maryland,2024-10-10
47.77910233040298,-1.2478173033067075,YouGov,Pennsylvania,2024-10-13
46.81824228171815,-0.902060101859146,YouGov,Nebraska,2024-10-08
50.1082681075562,-1.1820035870422323,Ipsos,Minnesota,2024-10-06
48.95979738236294,-0.9003042214504275,Marist,Georgia,2024-10-07
51.81795300181573,-0.9577113715779296,Siena/NYT,North Carolina,2024-10-09
51.23506322201461,-0.9093897565741035,Siena/NYT,Virginia,2024-10-09
52.86121962661962,-0.7861903016605221,Ipsos,Pennsylvania,2024-10-15
52.7444041248199,-1.2135037945356524,Siena/NYT,New Hampshire,2024-10-13
50.19902111780072,-1.1828654618107932,Siena/NYT,National,2024-10-13
51.63297702801314,-0.9732902965216221,Emerson,Georgia,2024-10-04
45.033560252133164,-0.9877696924793866,Quinnipiac,Texas,2024-10-09
45.84078291676819,-0.8544213287038701,Ipsos,Maryland,2024-10-14
52.35400133704119,-1.2214251678929617,YouGov,Georgia,2024-10-06
53.18226804665254,-1.0157912563531903,Marist,Missouri,2024-10-04
50.900657295719775,-1.137659472487954,Siena/NYT,Michigan,2024-10-06
54.04716276622025,-1.1776510983626876,Marist,Nebraska,2024-10-02
53.11162974589766,-0.93122669330912,Siena/NYT,Washington,2024-10-11
52.62369532342524,-0.9185906275675326,YouGov,Montana,2024-10-12
53.46656648283266,-0.8038219631897965,YouGov,National,2024-10-13
50.51672466055258,-1.0223977332246839,Emerson,Wisconsin,2024-10-10
46.70887103613259,-0.9709378774352574,SurveyUSA,New York,2024-10-07
49.378242571724,-0.8033712236802558,Quinnipiac,Missouri,2024-10-12
54.88665111814674,-1.3338540625595827,Marist,Maryland,2024-10-04
53.48903130398583,-0.7252326122385835,SurveyUSA,New Mexico,2024-10-04
45.4380250857642,-0.8715351845302028,SurveyUSA,New Hampshire,2024-10-05
53.851741236423145,-1.0283999387110496,Beacon/Shaw,New Hampshire,2024-10-05
45.51315565261242,-1.0115608329172323,Beacon/Shaw,North Carolina,2024-10-08
47.97769037894708,-0.970150357061037,YouGov,Pennsylvania,2024-10-03
48.25260328596344,-0.7547008057990297,SurveyUSA,Ohio,2024-10-16
50.496461096045536,-0.9541866096060667,Beacon/Shaw,New Mexico,2024-10-11
47.96048110297208,-0.9103713988793984,Beacon/Shaw,Pennsylvania,2024-10-13
48.46049657087976,-1.1655420164425827,Ipsos,Connecticut,2024-10-07
52.16257174746463,-0.814504503191017,Emerson,North Carolina,2024-10-06
54.76321805933941,-0.9671812692360651,YouGov,Indiana,2024-10-07
48.31801982261523,-0.9775922461822696,Ipsos,Pennsylvania,2024-10-05
57.89957608595746,-1.1692296103142723,SurveyUSA,Washington,2024-10-09
45.796877076447096,-0.7166489053717222,YouGov,Connecticut,2024-10-08
45.06654769156461,-0.9628860136223599,SurveyUSA,North Carolina,2024-10-05
45.62734974266456,-0.9169485611114764,Siena/NYT,Michigan,2024-10-02
56.249714209257895,-1.0690882795076366,Siena/NYT,National,2024-10-02
53.49705215291804,-1.328943283587021,Siena/NYT,New York,2024-10-14
51.138067481701825,-1.268119081086391,Emerson,Virginia,2024-10-10
48.79369706265025,-1.0003360984993654,Marist,New Hampshire,2024-10-06
51.63894727330032,-1.259984063819895,Marist,Minnesota,2024-10-07
51.86007065793737,-0.5281695005630522,Emerson,Minnesota,2024-10-12
59.17051751318472,-0.8730351964971683,Marist,Washington,2024-10-16
43.234336395311814,-1.0787519299911703,Ipsos,New Hampshire,2024-10-08
49.29583217430724,-0.9082203781178878,Quinnipiac,Washington,2024-10-03
50.290390134449574,-1.039299141954051,Beacon/Shaw,Maryland,2024-10-16
52.54698807491613,-1.09993968666984,Siena/NYT,Rhode Island,2024-10-01
51.93125385294065,-1.0215569902081985,SurveyUSA,Connecticut,2024-10-12
51.752497623775845,-0.8020606316308294,Emerson,Pennsylvania,2024-10-13
49.52286367529105,-0.9751692268619936,SurveyUSA,Connecticut,2024-10-03
52.23655091276882,-1.2862839169364269,Siena/NYT,Missouri,2024-10-09
53.396063761050044,-0.9358344520017279,Marist,Florida,2024-10-06
47.12134628302373,-1.1621373215991047,YouGov,Pennsylvania,2024-10-09
47.983533561339875,-1.0768451107266874,Ipsos,Florida,2024-10-06
50.741726313863836,-0.9813904353674111,Emerson,Texas,2024-10-07
51.438598825886956,-1.0803173362806526,Quinnipiac,Texas,2024-10-11
52.82326568025197,-1.227293238116327,Ipsos,Pennsylvania,2024-10-10
48.886519738969014,-1.0682889915697622,SurveyUSA,New Hampshire,2024-10-10
44.03206890945917,-0.9704018111906293,Marist,Nebraska,2024-10-02
52.543836221497926,-0.9056764148989827,Emerson,Iowa,2024-10-11
52.82452238887568,-0.992699995650132,Beacon/Shaw,Nebraska,2024-10-03
48.18898111953609,-0.9699927054162187,SurveyUSA,Nebraska,2024-10-16
53.813870143322845,-0.8755688461900157,YouGov,New York,2024-10-02
53.86568829474239,-0.9480252835179439,YouGov,Pennsylvania,2024-10-07
48.71165086381177,-1.1141549555243186,YouGov,Indiana,2024-10-02
46.16687605790037,-0.9986336886487837,Siena/NYT,New Hampshire,2024-10-06
49.977188260322585,-0.970325718402587,Siena/NYT,Montana,2024-10-16
50.880191082317246,-1.121151812923558,Siena/NYT,Maryland,2024-10-04
56.22570492799497,-1.0868874037029421,SurveyUSA,National,2024-10-04
53.175169179285625,-0.9686240445159442,Beacon/Shaw,Texas,2024-10-11
47.9800128025564,-1.1341381425642172,YouGov,Virginia,2024-10-16
46.44128959037495,-1.0488354257830785,YouGov,Minnesota,2024-10-15
50.31306569408197,-0.8711215478620842,Siena/NYT,Nevada,2024-10-02
49.26999431355913,-0.6838201213851696,Quinnipiac,Virginia,2024-10-08
51.46717770636495,-0.9875783413009679,Beacon/Shaw,Montana,2024-10-12
50.360861005184276,-0.926119117973308,Beacon/Shaw,Maryland,2024-10-04
47.06648429454819,-0.8822383558426183,Emerson,Rhode Island,2024-10-06
51.92494569543232,-1.1437005115922165,SurveyUSA,Washington,2024-10-01
